"('Lok Sabha members from Telangana', 0.904)","('Majlis-e-Ittehadul Muslimeen politicians', 0.904)","('Politicians from Hyderabad, India', 0.904)","('Alumni of the University of London', 0.868)","('Telangana politicians', 0.868)","('Muslims', 0.834)","('Quranic words and phrases', 0.834)","('Osmania University alumni', 0.817)","('Lok Sabha members from Andhra Pradesh', 0.801)","('People from Chandrapur', 0.754)"
"('Bangla Congress politicians', 0.98)","('International Monetary Fund people', 0.98)","('People from Kolkata', 0.98)","('People from Murshidabad district', 0.98)","('Presidents of India', 0.98)","('Writers from West Bengal', 0.98)","('Candidates for President of India', 0.96)","('People from Birbhum district', 0.96)","('20th-century Indian non-fiction writers', 0.941)","('Indian autobiographers', 0.941)"
"('Underworld', 1.0)","('1990s crime action films', 1.0)","('1991 crime drama films', 1.0)","('1991 films', 1.0)","('Fictional portrayals of the Andhra Pradesh Police', 1.0)","('Films about corruption in India', 1.0)","('Films scored by Bappi Lahiri', 1.0)","('Films set in Hyderabad, India', 1.0)","('Films shot in Hyderabad, India', 1.0)","('Indian crime action films', 1.0)"
"('1993 Bombay bombings', 0.96)","('Confidence tricksters', 0.96)","('Crime in Maharashtra', 0.96)","('Crime in the United Arab Emirates', 0.96)","('Criminals from Mumbai', 0.96)","('D-Company', 0.96)","('Fugitives wanted by the United States', 0.96)","('Fugitives wanted on counterfeiting charges', 0.96)","('Fugitives wanted on organised crime charges', 0.96)","('Indian counterfeiters', 0.96)"
"('Geography terminology stubs', 0.98)","('Redeveloped ports and waterfronts', 0.98)","('Urban design', 0.98)","('Pedestrian infrastructure', 0.96)","('Australian intelligence agencies', 0.769)","('History of cryptography', 0.769)","('Military communications of Australia', 0.769)","('Military history of Australia during World War II', 0.769)","('Signals intelligence agencies', 0.769)","('Signals intelligence of World War II', 0.769)"
"('Birth', 0.904)","('Animal developmental biology', 0.886)","('Anniversaries', 0.668)","('Forms of Shiva', 0.668)","('Horned deities', 0.668)","('Presidents of the Lok Janshakti Party', 0.641)","('Male actors from Bihar', 0.628)","('Animal gods', 0.603)","('Lok Janshakti Party politicians', 0.568)","('1982 births', 0.535)"
"('Imamate', 1.0)","('Imams', 1.0)","('Islamic religious leaders', 1.0)","('Islamic honorifics', 0.941)","('Muslims', 0.834)","('Quranic words and phrases', 0.834)","('People from Chandrapur', 0.754)","('Sarsanghchalaks', 0.754)","('Religious identity', 0.739)","('Activists from Maharashtra', 0.739)"
"('Beta software', 0.535)","('Distributed data storage', 0.535)","('Internet search engines', 0.535)","('Peer-to-peer computing', 0.535)","('Software using the GNU AGPL license', 0.535)","('People from Nagpur district', 0.372)","('Maharashtra MLAs 1999–2004', 0.31)","('Maharashtra MLAs 1995–1999', 0.286)","('Maharashtra MLAs 2004–2009', 0.286)","('Maharashtra MLAs 2009–2014', 0.22)"
"('1977 drama films', 1.0)","('1977 films', 1.0)","('Films scored by Jaidev', 1.0)","('Hindi-language drama films', 1.0)","('Films directed by Hrishikesh Mukherjee', 0.98)","('Political terminology in India', 0.98)","('Indian drama films', 0.941)","('1970s Hindi-language films', 0.904)","('610 establishments', 0.834)","('Religious organizations established in the 7th century', 0.834)"
"('Left-Hand Path', 1.0)","('Religious controversies', 1.0)","('Sociology of religion', 1.0)","('Witchcraft', 1.0)","('Female', 0.464)","('Women', 0.411)","('1936 establishments in India', 0.379)","('Odisha', 0.379)","('States and territories established in 1936', 0.379)","('Types of year', 0.029)"
"('Bharatiya Janata Party', 0.96)","('Criticism of Hinduism', 0.96)","('Political ideologies', 0.941)","('Sangh Parivar', 0.941)","('Lok Sabha members from Telangana', 0.904)","('Majlis-e-Ittehadul Muslimeen politicians', 0.904)","('Politicians from Hyderabad, India', 0.904)","('Hindutva', 0.886)","('Alumni of the University of London', 0.868)","('Telangana politicians', 0.868)"
"('Cities in Punjab (Pakistan)', 0.785)","('Lahore', 0.785)","('Populated places in Lahore District', 0.785)","('Pakistani masculine given names', 0.668)","('Capitals of Pakistan', 0.641)","('Metropolitan areas of Pakistan', 0.641)","('Arabic masculine given names', 0.535)","('Psychological abuse', 0.411)","('Emotions', 0.075)","('Bullying', 0.031)"
"('People from Chandrapur', 0.754)","('Sarsanghchalaks', 0.754)","('Activists from Maharashtra', 0.739)","('Indian Hindu religious leaders', 0.739)","('Villages in Graubünden', 0.446)","('Former municipalities of Graubünden', 0.387)","('Hindu revivalists', 0.074)","('Rashtriya Swayamsevak Sangh pracharaks', 0.068)","('1950 births', 0.02)","('Indian Hindus', 0.0)"
"('1970 albums', 0.98)","('Mal Waldron albums', 0.98)","('RCA Victor albums', 0.98)","('People from Idukki district', 0.886)","('Swimmers at the 2014 Asian Games', 0.886)","('Swimmers at the 2016 Summer Olympics', 0.886)","('Swimmers from Kerala', 0.886)","('Indian male swimmers', 0.868)","('Swimmers at the 2018 Asian Games', 0.868)","('Swimmers at the 2018 Commonwealth Games', 0.868)"
"('Mayors of Nagpur', 0.851)","('Anti-Pakistan sentiment', 0.834)","('Conservative parties in India', 0.834)","('Far-right political parties in India', 0.834)","('Indian nationalist political parties', 0.834)","('Political parties established in 1966', 0.834)","('Regionalist parties in India', 0.834)","('Right-wing populist parties', 0.834)","('Shiv Sena', 0.834)","('Maharashtra MLAs 2019–2024', 0.801)"
"('Law enforcement in Bangladesh', 0.654)","('Law enforcement in India', 0.654)","('Law enforcement in Pakistan', 0.654)","('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Jain religious occupations', 0.329)","('Asceticism', 0.304)","('Ghaziabad, Uttar Pradesh', 0.304)","('Titles and occupations in Hinduism', 0.248)","('Cities in Uttar Pradesh', 0.026)"
"('Madhya Pradesh', 0.379)","('Safety', 0.06)","('1956 establishments in India', 0.011)","('States and territories established in 1956', 0.001)","('States and union territories of India', 0.0)"
"('Law enforcement in Bangladesh', 0.654)","('Law enforcement in India', 0.654)","('Law enforcement in Pakistan', 0.654)","('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Jain religious occupations', 0.329)","('Asceticism', 0.304)","('Ghaziabad, Uttar Pradesh', 0.304)","('Titles and occupations in Hinduism', 0.248)","('Uttar Pradesh', 0.071)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Hindu pilgrimage sites in India', 0.557)","('Legal history', 0.464)","('Uttarakhand', 0.437)","('Oaths', 0.428)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Hindu holy cities', 0.172)"
"('Fellows of Trinity College, Cambridge', 1.0)","('Singhvi family', 1.0)","('Marwari people', 0.941)","(""Fellows of St John's College, Cambridge"", 0.922)","('Supreme Court of India lawyers', 0.868)","('People from Jodhpur', 0.754)","('Rajya Sabha members from Rajasthan', 0.739)","(""St. Stephen's College, Delhi alumni"", 0.557)","('Rajasthani politicians', 0.483)","('Alumni of Trinity College, Cambridge', 0.395)"
"('Military alliances', 0.379)","('Diplomacy', 0.35)","('Uttar Pradesh', 0.071)","('Human name disambiguation pages', 0.032)","('1950 establishments in India', 0.002)","('States and territories established in 1950', 0.002)","('Urdu-speaking countries and territories', 0.001)","('Hindi-speaking countries and territories', 0.0)","('North India', 0.0)","('States and union territories of India', 0.0)"
"('2010s Punjabi-language films', 0.941)","('Punjabi-language film stubs', 0.941)","('Punjabi-language films', 0.941)","('2012 films', 0.922)","('Electric and magnetic fields in matter', 0.739)","('Electricity', 0.724)","('Villages in Graubünden', 0.446)","('Former municipalities of Graubünden', 0.387)","('Maharajas of Patiala', 0.286)","('People from Patiala', 0.286)"
"('People from Akbarpur, Ambedkar Nagar', 0.754)","('Women members of the Uttar Pradesh Legislative Assembly', 0.754)","('Dalit women', 0.739)","('People from Bijnor district', 0.739)","('Bahujan Samaj Party politicians', 0.724)","('Uttar Pradesh MLAs 2002–2007', 0.724)","('Dalit politicians', 0.709)","('Chaudhary Charan Singh University alumni', 0.668)","('Faculty of Law, University of Delhi alumni', 0.616)","('1956 births', 0.513)"
"('Sikhs', 0.98)","('Punjabi words and phrases', 0.941)","('Ethno-cultural designations', 0.922)","('Ethnoreligious groups', 0.868)","('Religious identity', 0.739)","('Hebrew-language given names', 0.709)","('Committees', 0.292)","('Subsidiary motions', 0.292)","('Motions that bring a question again before the assembly', 0.274)","('Political communication', 0.224)"
"('Cities and towns in Srinagar district', 0.524)","('Srinagar', 0.513)","('WikiProject Jammu and Kashmir', 0.503)","('Cities and towns in Jammu and Kashmir', 0.106)","('Jammu (city)', 0.104)","('Cities and towns in Jammu district', 0.094)","('Municipal corporations in Jammu and Kashmir', 0.086)","('Capitals of former nations', 0.004)","('Indian union territory capitals', 0.0)","('Metropolitan cities in India', 0.0)"
"('Animal-powered transport', 1.0)","('Equus (genus)', 1.0)","('Horse subspecies', 1.0)","('Horses', 1.0)","('National symbols of Burkina Faso', 1.0)","('National symbols of Lesotho', 1.0)","('National symbols of Mongolia', 1.0)","('National symbols of Turkmenistan', 1.0)","('Pack animals', 1.0)","('Symbols of New Jersey', 1.0)"
"('Ancient Olympic Games', 0.98)","('Mixed martial arts styles', 0.98)","('Wrestling', 0.98)","('1957 establishments in Delhi', 0.98)","('Law enforcement in Delhi', 0.98)","('Prisons in India', 0.98)","('Government buildings in Delhi', 0.922)","('Summer Olympic sports', 0.817)","('Olympic silver medalists for India', 0.557)","('People from South West Delhi district', 0.557)"
"('1960s English-language films', 0.739)","('1960s crime thriller films', 0.739)","('1968 directorial debut films', 0.739)","('Films about snipers', 0.739)","('Films about veterans', 0.739)","('Films directed by Peter Bogdanovich', 0.739)","('Films produced by Roger Corman', 0.739)","('Films set in a movie theatre', 0.739)","('Films with screenplays by Peter Bogdanovich', 0.739)","('Matricide in fiction', 0.739)"
"('1954 establishments in India', 0.96)","('Lists of Indian award winners', 0.96)","('Awards established in 1954', 0.851)","('Civil awards and decorations of India', 0.851)","('Recipients of the Bharat Ratna', 0.387)","('Ashoka India Fellows', 0.238)","('Campus School, CCS HAU alumni', 0.238)","('Chief Ministers of Delhi', 0.238)","('Chief ministers from Aam Aadmi Party', 0.238)","('Indian Revenue Service officers', 0.238)"
"('Judicial remedies', 0.695)","('Law stubs', 0.681)","('Civil rights and liberties', 0.628)","('Lawsuits', 0.357)","('Ghaziabad, Uttar Pradesh', 0.304)","('Occupations', 0.187)","('Legal terminology', 0.12)","('Management occupations', 0.089)","('Legal documents', 0.078)","('Court orders', 0.075)"
"('Turkish-language surnames', 0.922)","('Iranian masculine given names', 0.904)","('Bengali Muslim surnames', 0.851)","('Urdu-language surnames', 0.851)","('Bosniak masculine given names', 0.801)","('Turkish masculine given names', 0.769)","('Masculine given names', 0.724)","('Pakistani masculine given names', 0.668)","('Cities and towns in Uttar Pradesh', 0.668)","('Lucknow', 0.668)"
"('2019 establishments in New York City', 0.695)","('Financial services companies established in 2019', 0.695)","('Internet properties established in 2019', 0.695)","('Mindfulness (psychology)', 0.641)","('Systems psychology', 0.641)","('Unsolved problems in neuroscience', 0.274)","('Consciousness', 0.243)","('Cognition', 0.18)","('Crime prevention', 0.002)","('Public safety', 0.002)"
"('Flautists', 0.941)","('Fortune gods', 0.941)","('Krishna', 0.941)","('People from Mathura', 0.941)","('Puranic chronology', 0.941)","('Self-declared messiahs', 0.941)","('Akilattirattu Ammanai', 0.922)","('Ayyavazhi mythology', 0.922)","('Salakapurusa', 0.922)","('Destroyer gods', 0.904)"
"('Indian cricket biography, 1996 birth stubs', 0.98)","('Nagaland cricketers', 0.98)","('Cities and towns in Sirsa district', 0.941)","('Sirsa, Haryana', 0.941)","('2010s Punjabi-language films', 0.941)","('Punjabi-language film stubs', 0.941)","('Punjabi-language films', 0.941)","('2012 films', 0.922)","('1996 births', 0.904)","('Law by type', 0.904)"
"('2010s Punjabi-language films', 0.941)","('Punjabi-language film stubs', 0.941)","('Punjabi-language films', 0.941)","('2012 films', 0.922)","('Andhra cuisine', 0.904)","('Bangladeshi soups and stews', 0.904)","('Bengali cuisine', 0.904)","('Bihari cuisine', 0.904)","('Gujarati cuisine', 0.904)","('Indian cuisine', 0.904)"
"('Electric and magnetic fields in matter', 0.739)","('Electricity', 0.724)","('Chandigarh', 0.628)","('Districts of Chandigarh', 0.628)","('Le Corbusier buildings in India', 0.628)","('Modernist architecture in India', 0.628)","('1948 establishments in India', 0.616)","('Populated places established in 1948', 0.616)","('Planned cities in India', 0.304)","('Activism by type', 0.044)"
"('610 establishments', 0.834)","('Religious organizations established in the 7th century', 0.834)","('Abrahamic religions', 0.785)","('Islam', 0.668)","('Lists by population', 0.379)","('Population ecology', 0.379)","('Population models', 0.379)","('Demography', 0.336)","('Population', 0.274)"
"('1950s American drama television series', 0.641)","('1959 American television series debuts', 0.641)","('United States television show stubs', 0.641)","('First-run syndicated television programs in the United States', 0.628)","('American freestyle music groups', 0.464)","('Musical groups from San Francisco', 0.464)","('Smalltown Supersound artists', 0.464)","('United States musical group stubs', 0.464)","('Musical groups established in 2001', 0.446)","('States and territories established in 2014', 0.343)"
"('Indian sport wrestler stubs', 1.0)","('Sport wrestlers from Punjab, India', 1.0)","('Indian female sport wrestlers', 0.96)","('Sikhism and women', 0.922)","('Electric and magnetic fields in matter', 0.739)","('1990 births', 0.724)","('Electricity', 0.724)","('2000 action drama films', 0.724)","('2000 crime drama films', 0.724)","('Fictional portrayals of police departments in India', 0.724)"
"('Extrajudicial killings by type', 1.0)","('Lynching', 1.0)","('Vigilantism', 1.0)","('Theft', 0.98)","('Crowd psychology', 0.98)","('Attacks by method', 0.941)","('Terrorism tactics', 0.922)","('Corporal punishments', 0.904)","('Western (genre) staples and terminology', 0.769)"
"('Death', 0.111)","('Senescence', 0.111)","('Elections', 0.0)","('Legislatures', 0.0)","('Meetings', 0.0)"
"('Cities and towns in Kozhikode district', 0.96)","('Kozhikode', 0.96)","('Kerala', 0.044)","('Crime prevention', 0.002)","('Public safety', 0.002)","('Surveillance', 0.002)","('States and territories established in 1956', 0.001)","('National security', 0.001)","('Metropolitan cities in India', 0.0)","('South India', 0.0)"
"('People from Nagpur district', 0.372)","('Maharashtra MLAs 1999–2004', 0.31)","('Maharashtra MLAs 1995–1999', 0.286)","('Maharashtra MLAs 2004–2009', 0.286)","('Maharashtra MLAs 2009–2014', 0.22)","('Men', 0.172)","('Nationalist Congress Party politicians from Maharashtra', 0.166)","('Weeks', 0.138)","('Legal terminology', 0.12)","('Legal documents', 0.078)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Aircraft components', 0.668)","('Aviation stubs', 0.668)","('Boat building', 0.668)","('Hindu pilgrimage sites in India', 0.557)","('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)"
"('Sailing rigs and rigging', 0.98)","('Marine occupations', 0.851)","('1992 establishments in Uttar Pradesh', 0.724)","('Democratic socialist parties in Asia', 0.724)","('Full member parties of the Socialist International', 0.724)","('Left-wing parties', 0.724)","('National political parties in India', 0.724)","('Political parties established in 1992', 0.724)","('Populist parties', 0.724)","('Progressive Alliance', 0.724)"
"('Military theory', 0.904)","('Nazi terminology', 0.904)","('Words and phrases with no direct English translation', 0.904)","('Armoured warfare', 0.785)","('Military strategy', 0.724)","('Nepalese masculine given names', 0.628)","('1994 establishments in Afghanistan', 0.616)","('Anti-Christian sentiment in Asia', 0.616)","('Anti-Hindu sentiment', 0.616)","(""Anti-Shi'ism"", 0.616)"
"('2007 singles', 1.0)","('John Butler Trio songs', 1.0)","('Song recordings produced by Mario Caldato Jr.', 1.0)","('Songs written by John Butler (musician)', 1.0)","('Atlantic Records singles', 0.98)","('2007 songs', 0.941)","('Disaster stubs', 0.524)","('Preparedness', 0.524)","('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)"
"('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Jain religious occupations', 0.329)","('Asceticism', 0.304)","('Titles and occupations in Hinduism', 0.248)","('Bihari-language surnames', 0.243)","('Yogi Adityanath', 0.22)","('Members of the Uttar Pradesh Legislative Council', 0.215)","('People from Gorakhpur', 0.215)","('Assamese-language surnames', 0.13)"
"('Decolonization', 0.904)","('Independence', 0.904)","('21st-century Hindu temples', 0.851)","('Buildings and structures in Ayodhya', 0.851)","('Hindu temples in Uttar Pradesh', 0.851)","('Proposed religious places', 0.851)","('Rama temples', 0.851)","('Ayodhya dispute', 0.834)","('Political theories', 0.817)","('Nationalism', 0.739)"
"('Jihad', 1.0)","('Sharia legal terminology', 1.0)","('Arabic words and phrases in Sharia', 0.922)","('Arabic words and phrases', 0.868)","('Islamic terminology', 0.851)","('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Jain religious occupations', 0.329)","('Asceticism', 0.304)","('Titles and occupations in Hinduism', 0.248)"
"('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Jain religious occupations', 0.329)","('Asceticism', 0.304)","('Titles and occupations in Hinduism', 0.248)","('Yogi Adityanath', 0.22)","('Members of the Uttar Pradesh Legislative Council', 0.215)","('People from Gorakhpur', 0.215)","('Far-right politicians in India', 0.125)","('Chief Ministers of Uttar Pradesh', 0.077)"
"('Prediction', 0.922)","('Military alliances', 0.379)","('Diplomacy', 0.35)","('Scientific method', 0.286)","('Yogi Adityanath', 0.22)","('Members of the Uttar Pradesh Legislative Council', 0.215)","('People from Gorakhpur', 0.215)","('Logical consequence', 0.207)","('Far-right politicians in India', 0.125)","('Chief Ministers of Uttar Pradesh', 0.077)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Hindu pilgrimage sites in India', 0.557)","('Villages in Graubünden', 0.446)","('Uttarakhand', 0.437)","('Former municipalities of Graubünden', 0.387)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Hindu holy cities', 0.172)"
"('Alumni of St Edmund Hall, Oxford', 1.0)","('Indian people of Pashtun descent', 1.0)","('People from Farrukhabad district', 1.0)","('Politicians from Aligarh', 1.0)","(""St. Xavier's Patna alumni"", 1.0)","('Law Ministers of India', 0.922)","('Ministers for External Affairs of India', 0.754)","('1953 births', 0.591)","(""St. Stephen's College, Delhi alumni"", 0.557)","('Indian Muslims', 0.503)"
"('Ahir', 0.724)","('Herding castes', 0.724)","('Lunar dynasty', 0.724)","('Indian castes', 0.513)","('Ethnic groups in Nepal', 0.437)","('Social groups of Bihar', 0.395)","('Vajrayana Buddhists', 0.379)","('Yogis', 0.379)","('Social groups of Haryana', 0.372)","('Social groups of Uttar Pradesh', 0.343)"
"('Ahir', 0.724)","('Herding castes', 0.724)","('Lunar dynasty', 0.724)","('1992 establishments in Uttar Pradesh', 0.724)","('Democratic socialist parties in Asia', 0.724)","('Full member parties of the Socialist International', 0.724)","('Left-wing parties', 0.724)","('National political parties in India', 0.724)","('Political parties established in 1992', 0.724)","('Populist parties', 0.724)"
"('Cities and towns in Darbhanga district', 0.801)","('Darbhanga', 0.801)","('Municipal corporations in Bihar', 0.739)","('Cities and towns in Bihar', 0.493)","('Aerial bombs', 0.156)","('Bombs', 0.153)","('Chinese inventions', 0.034)","('Former capital cities in India', 0.0)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Hindu pilgrimage sites in India', 0.557)","('Legal history', 0.464)","('Uttarakhand', 0.437)","('Oaths', 0.428)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Hindu holy cities', 0.172)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Hindu pilgrimage sites in India', 0.557)","('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Hindu holy cities', 0.172)","('Human name disambiguation pages', 0.032)","('Politics', 0.001)"
"('Pushkar', 0.886)","('Tourism in Rajasthan', 0.886)","('Cities and towns in Ajmer district', 0.868)","('Aircraft components', 0.668)","('Aviation stubs', 0.668)","('Boat building', 0.668)","('Hindu pilgrimage sites in India', 0.557)","('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)"
"('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Human name disambiguation pages', 0.032)","('Interviews', 0.03)","('Survey methodology', 0.029)","('North India', 0.0)","('States and union territories of India', 0.0)","('Elections', 0.0)","('Legislatures', 0.0)"
"('Chief ministers from Samajwadi Party', 0.801)","('University of Sydney alumni', 0.801)","('People from Etawah district', 0.785)","('People from Kannauj', 0.785)","('Yadav family of Uttar Pradesh', 0.785)","('Members of the All-India Yadav Mahasabha', 0.709)","('Chief Ministers of Uttar Pradesh', 0.077)","('Indian masculine given names', 0.003)","('Politics', 0.001)","('Given names', 0.0)"
"('Puppetry', 1.0)","('Role-playing', 1.0)","('Theatre', 0.941)","('Indian surgeons', 0.591)","('People from Bokaro Steel City', 0.591)","('Performing arts', 0.535)","('Odisha politicians', 0.493)","('1974 births', 0.474)","('Acting', 0.464)","('Bharatiya Janata Party politicians from Odisha', 0.403)"
"('Cannon', 1.0)","('Electric and magnetic fields in matter', 0.739)","('Electricity', 0.724)","('Chandigarh', 0.628)","('Districts of Chandigarh', 0.628)","('Le Corbusier buildings in India', 0.628)","('Modernist architecture in India', 0.628)","('1948 establishments in India', 0.616)","('Populated places established in 1948', 0.616)","('Hydrogen compounds', 0.483)"
"('Bihar MLAs 2015–2020', 0.98)","('Bihar MLAs 2020–2025', 0.98)","('Cricketers from Patna', 0.98)","('Deputy Chief Ministers of Bihar', 0.98)","('Jharkhand cricketers', 0.98)","('Leaders of the Opposition in the Bihar Legislative Assembly', 0.98)","('Politicians from Patna', 0.98)","('Yadav family of Bihar', 0.98)","('1989 births', 0.96)","('1969 films', 0.941)"
"('Cities and towns in Pune district', 0.524)","('Paschim Maharashtra', 0.524)","('Pune', 0.524)","('Euclidean solid geometry', 0.357)","('Quadrics', 0.357)","('Elementary shapes', 0.35)","('Surfaces', 0.343)","('Pricing', 0.106)","('Smart cities in India', 0.028)","('Maharashtra', 0.014)"
"('BlackBerry software', 1.232)","('Image sharing websites', 1.232)","('Symbian software', 1.232)","('1990s mystery films', 0.98)","('1998 crime thriller films', 0.98)","('1998 directorial debut films', 0.98)","('1998 independent films', 0.98)","('British crime thriller films', 0.98)","('British independent films', 0.98)","('British mystery films', 0.98)"
"('Cities and towns in Udhampur district', 0.941)","('Udhampur', 0.941)","('Himalayas', 0.922)","('610 establishments', 0.834)","('Religious organizations established in the 7th century', 0.834)","('Abrahamic religions', 0.785)","('Islam', 0.668)","('Abies', 0.229)","('Pinaceae', 0.229)","('Taxa named by Philip Miller', 0.229)"
"('Hindu surnames', 0.446)","('Brahmin communities', 0.387)","('Assamese-language surnames', 0.13)","('Gujarati-language surnames', 0.028)","('Indian surnames', 0.0)","('Surnames', 0.0)","('1892 in Australia', 0.0)","('1893 in Australia', 0.0)","('Bulletin Debate', 0.0)","('History of Australia (1851–1900)', 0.0)"
"('Geomorphology', 0.336)","('Farms', 0.292)","('Rural culture', 0.292)","('Physical geography', 0.274)","('Land management', 0.269)","('Geography terminology', 0.264)","('History of agriculture', 0.187)","('Agricultural machinery', 0.166)","('Rural geography', 0.153)","('Law', 0.108)"
"('Electric and magnetic fields in matter', 0.739)","('Electricity', 0.724)","('Chandigarh', 0.628)","('Districts of Chandigarh', 0.628)","('Le Corbusier buildings in India', 0.628)","('Modernist architecture in India', 0.628)","('1948 establishments in India', 0.616)","('Populated places established in 1948', 0.616)","('Planned cities in India', 0.304)","('Living arrangements', 0.156)"
"('Separation of powers', 0.922)","('1160 establishments in Europe', 0.769)","('12th-century establishments in Portugal', 0.769)","('Knights Templar', 0.769)","('Municipalities of Santarém District', 0.769)","('Populated places in Santarém District', 0.769)","('Tomar', 0.769)","('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)"
"('Angle', 0.886)","('Cities and towns in Darbhanga district', 0.801)","('Darbhanga', 0.801)","('Municipal corporations in Bihar', 0.739)","('Fundraising', 0.545)","('Cities and towns in Bihar', 0.493)","('Business terms', 0.144)","('Former capital cities in India', 0.0)"
"('15th-century introductions', 1.0)","('Golf', 1.0)","('Precision sports', 1.0)","('Scottish games', 1.0)","('Sports originating in Scotland', 1.0)","('1998 births', 1.0)","('Golfers at the 2014 Asian Games', 1.0)","('Golfers at the 2014 Summer Youth Olympics', 1.0)","('Golfers at the 2016 Summer Olympics', 1.0)","('Golfers at the 2020 Summer Olympics', 1.0)"
"('Gates', 0.524)","('Fortification (architectural elements)', 0.513)","('Garden features', 0.493)","('People from Nagpur district', 0.372)","('Doors', 0.357)","('Maharashtra MLAs 1999–2004', 0.31)","('Maharashtra MLAs 1995–1999', 0.286)","('Maharashtra MLAs 2004–2009', 0.286)","('Maharashtra MLAs 2009–2014', 0.22)","('Nationalist Congress Party politicians from Maharashtra', 0.166)"
"('Electric and magnetic fields in matter', 0.739)","('Electricity', 0.724)","('Pakistani English idioms', 0.169)","('Indian English idioms', 0.166)","('Bengali words and phrases', 0.147)","('Pakistani ethnic group stubs', 0.098)","('Jat clans', 0.092)","('Indian ethnic group stubs', 0.08)","('Punjabi tribes', 0.069)","('Powers of ten', 0.013)"
"('Consultants', 0.96)","('Consulting occupations', 0.96)","('Cities and towns in Kozhikode district', 0.96)","('Kozhikode', 0.96)","('Dental materials', 0.868)","('Gold', 0.868)","('Symbols of Alaska', 0.868)","('Symbols of California', 0.868)","('Black markets', 0.868)","('Prison-related crime', 0.868)"
"('Christian processions', 0.98)","('Religious holidays', 0.98)","('1990s heavy metal album stubs', 0.98)","('1996 EPs', 0.98)","('Albums produced by Andy Sneap', 0.98)","('Century Media Records EPs', 0.98)","('EP stubs', 0.98)","('Stuck Mojo albums', 0.98)","('Christian festivals and holy days', 0.96)","('Walking', 0.801)"
"('Indian Marxist journalists', 0.96)","('Indian women television journalists', 0.96)","('People from Aranmula', 0.96)","('Television personalities from Kerala', 0.941)","('University of Kerala alumni', 0.941)","('20th-century Indian women writers', 0.922)","('Indian women journalists', 0.922)","('21st-century Indian journalists', 0.904)","('21st-century Indian women writers', 0.851)","('Indian Christians', 0.754)"
"('Gurus', 0.922)","('Vajrayana', 0.922)","('Sikh terminology', 0.868)","('Spiritual teachers', 0.868)","('Indian Tamil politicians', 0.851)","('Indian women economists', 0.851)","('Politicians from Madurai', 0.851)","('PricewaterhouseCoopers people', 0.851)","('Tamil politicians', 0.851)","('Women in Andhra Pradesh politics', 0.851)"
"('SI base units', 0.769)","('Centimetre–gram–second system of units', 0.739)","('UCUM base units', 0.739)","('Termination of employment', 0.695)","('Uttarakhand', 0.437)","('2000 establishments in India', 0.248)","('States and territories established in 2000', 0.248)","('Interviews', 0.03)","('Survey methodology', 0.029)","('Orders of magnitude (time)', 0.0)"
"('Pharmacodynamics', 0.681)","('1996 establishments in Andhra Pradesh', 0.372)","('Biotechnology companies established in 1996', 0.372)","('Indian companies established in 1996', 0.372)","('Manufacturing companies based in Hyderabad, India', 0.372)","('Pharmaceutical companies established in 1996', 0.372)","('Trials', 0.372)","('BSL3 laboratories in India', 0.364)","('COVID-19 pandemic in India', 0.343)","('Biotechnology companies of India', 0.329)"
"('1960s establishments in Pakistan', 0.868)","('Islamabad', 0.868)","('Islamabad Capital Territory', 0.868)","('Planned cities in Pakistan', 0.868)","('Populated places established in the 1960s', 0.868)","('Union councils of Islamabad Capital Territory', 0.868)","('Capitals of Pakistan', 0.641)","('Metropolitan areas of Pakistan', 0.641)","('Planned capitals', 0.513)","('Pakistan', 0.058)"
