"('1492 establishments in the Spanish West Indies', 0.98)","('1620s establishments in New France', 0.98)","('17th-century disestablishments in the Spanish West Indies', 0.98)","('1804 disestablishments in the French colonial empire', 0.98)","('1804 establishments in North America', 0.98)","('French Caribbean', 0.98)","('Haiti', 0.98)","('Member states of the Caribbean Community', 0.98)","('States and territories established in 1804', 0.98)","('Countries in the Caribbean', 0.96)"
"('1981 births', 1.0)","(""Grand Slam (tennis) champions in boys' doubles"", 1.0)","(""Grand Slam (tennis) champions in boys' singles"", 1.0)","('Münchenstein', 1.0)","('Olympic gold medalists for Switzerland', 1.0)","('Olympic silver medalists for Switzerland', 1.0)","('Olympic tennis players of Switzerland', 1.0)","('People from Basel-Stadt', 1.0)","('Roger Federer', 1.0)","('South African people of Afrikaner descent', 1.0)"
"('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Chronology', 0.98)","('1922 births', 0.98)","('Film directors from Mumbai', 0.98)","('Film producers from Mumbai', 0.98)","('Hindi-language film directors', 0.98)","('Indian actor-politicians', 0.98)","('Indian male voice actors', 0.98)","('Male actors from Mumbai', 0.98)","('Method actors', 0.98)","('People from Peshawar', 0.98)"
"('Legal history', 0.96)","('Oaths', 0.96)","('Ceremonies', 0.941)","('Anthropology', 0.834)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Exonyms', 1.0)","('Entertainment occupations', 1.0)","('Filmmaking occupations', 1.0)","('1970 albums', 1.0)","('Mal Waldron albums', 1.0)","('RCA Victor albums', 1.0)","('Acting', 0.98)","('Theatrical occupations', 0.98)","('Afghanistan', 0.817)","('Television terminology', 0.001)"
"('Social groups of Bihar', 0.96)","('Social groups of Madhya Pradesh', 0.96)","('Social groups of Odisha', 0.96)","('Social groups of Rajasthan', 0.96)","('Military ranks of Australia', 0.96)","('Military ranks of the Netherlands', 0.96)","('Police ranks in the United Kingdom', 0.96)","('Social groups of Pakistan', 0.941)","('Social groups of Uttar Pradesh', 0.941)","('Gubernatorial titles', 0.941)"
"('Indian politics television shows', 0.98)","('Indian television show stubs', 0.98)","('Political drama television series', 0.98)","('Zee TV original programming', 0.98)","('Cities and towns in Thane district', 0.98)","('Kalyan-Dombivli', 0.98)","('Suburbs of Mumbai', 0.98)","('Hindu astronomy', 0.96)","('Obsolete units of measurement', 0.96)","('Units of length', 0.96)"
"('North Asian countries', 0.98)","('Russia', 0.98)","('1991 establishments in Europe', 0.96)","('Social groups of Bihar', 0.96)","('Social groups of Madhya Pradesh', 0.96)","('Social groups of Odisha', 0.96)","('Social groups of Rajasthan', 0.96)","('Military ranks of Australia', 0.96)","('Military ranks of the Netherlands', 0.96)","('Police ranks in the United Kingdom', 0.96)"
"('Social groups of Bihar', 0.96)","('Social groups of Madhya Pradesh', 0.96)","('Social groups of Odisha', 0.96)","('Social groups of Rajasthan', 0.96)","('Military ranks of Australia', 0.96)","('Military ranks of the Netherlands', 0.96)","('Police ranks in the United Kingdom', 0.96)","('Social groups of Pakistan', 0.941)","('Social groups of Uttar Pradesh', 0.941)","('Gubernatorial titles', 0.941)"
"('Philosophy of time', 0.437)","('Physical phenomena', 0.437)","('SI base quantities', 0.437)","('Qualia', 0.419)","('Reality', 0.419)","('Spacetime', 0.419)","('Time', 0.419)","('Concepts in the philosophy of mind', 0.411)","('Metaphysical theories', 0.411)","('Scalar physical quantities', 0.411)"
"('Noble titles of Egypt', 1.0)","('Positions of subnational authority', 1.0)","('Qing dynasty', 1.0)","('Indian male rowers', 1.0)","('Indian sport stubs', 1.0)","('Olympic rowers of India', 1.0)","('Rowers at the 2020 Summer Olympics', 1.0)","('Sportspeople from Rajasthan', 1.0)","('Mughal nobility', 0.98)","('Turkic culture', 0.98)"
"('2004 establishments in Orissa', 1.0)","('English-language newspapers published in India', 1.0)","('Newspapers published in Bhubaneswar', 1.0)","('Newspapers published in India stubs', 1.0)","('Publications established in 2004', 1.0)","('Weekly newspapers published in India', 1.0)","('1980s English-language films', 1.0)","('1980s action thriller films', 1.0)","('1980s dystopian films', 1.0)","('1980s science fiction films', 1.0)"
"('2000 births', 0.98)","('21st-century Indian people', 0.98)","('21st-century Indian women', 0.98)","('Indian female swimmers', 0.98)","('People from Ahmedabad', 0.98)","('Sportswomen from Gujarat', 0.98)","('South Asian Games bronze medalists for India', 0.96)","('South Asian Games silver medalists for India', 0.96)","('Olympic swimmers of India', 0.941)","('South Asian Games gold medalists for India', 0.941)"
"('1999 in economics', 0.739)","('Circulating currencies', 0.739)","('Currencies introduced in 1999', 0.739)","('Currencies introduced in 2002', 0.739)","('Currencies of Africa', 0.739)","('Currencies of Asia', 0.739)","('Currencies of Europe', 0.739)","('Currencies of Finland', 0.739)","('Currencies of South America', 0.739)","('Currencies of Zimbabwe', 0.739)"
"('Constitutional state types', 1.0)","('Federal countries', 1.0)","('Federalism', 1.0)","('Federations', 1.0)","('Athletic culture based on Greek antiquity', 0.98)","('Multi-sport events', 0.98)","('Olympic Games', 0.98)","('Recurring sporting events established in 1896', 0.98)","('Greek inventions', 0.941)","('Military units and formations by size', 0.941)"
"('Quiz games', 0.98)","('School examinations', 0.98)","('Roads', 0.941)","('Types of roads', 0.941)","('Infrastructure', 0.851)","('1457 establishments in Asia', 0.681)","('15th-century establishments in Japan', 0.681)","('Kantō region', 0.681)","('Populated places established in the 1450s', 0.681)","('Tokyo', 0.681)"
"('1983 births', 1.0)","(""AIBA Women's World Boxing Championships medalists"", 1.0)","('Asian Games medalists in boxing', 1.0)","('Atomweight boxers', 1.0)","('Boxers at the 2010 Asian Games', 1.0)","('Boxers at the 2012 Summer Olympics', 1.0)","('Boxers at the 2014 Asian Games', 1.0)","('Boxers at the 2018 Commonwealth Games', 1.0)","('Boxers at the 2020 Summer Olympics', 1.0)","('Boxers from Manipur', 1.0)"
"('Map types', 0.258)","('Science education materials', 0.258)","('Spheres', 0.258)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)"
"('Cannes', 0.98)","('Communes of Alpes-Maritimes', 0.98)","('French Riviera', 0.98)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)"
"('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)"
"('Southern European countries', 1.448)","('Transcontinental countries', 1.282)","('Member states of the European Union', 1.16)","('Member states of NATO', 1.09)","('Member states of the Council of Europe', 1.048)","('Countries in Europe', 1.026)","('Asceticism', 1.0)","('Lamas', 1.0)","('Tibetan Buddhist titles', 1.0)","('Spiritual teachers', 0.98)"
"('Garden features', 1.0)","('Pavilions', 1.0)","('Cannes', 0.98)","('Communes of Alpes-Maritimes', 0.98)","('French Riviera', 0.98)","('Film', 0.96)","('French inventions', 0.96)","('Visual arts media', 0.96)","('Buildings and structures by type', 0.904)","('Media formats', 0.834)"
"('Education', 0.98)","('Main topic articles', 0.021)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)"
"('Animal developmental biology', 1.0)","('Birth', 1.0)","('Joints', 1.0)","('Skeletal system', 1.0)","('Bagmati Province geography stubs', 1.0)","('Populated places in Dolakha District', 1.0)","('Scoutcraft', 0.96)","('Anniversaries', 0.941)","('Surnames', 0.403)","('Communication', 0.001)"
"('Philosophy of time', 0.437)","('Physical phenomena', 0.437)","('SI base quantities', 0.437)","('Qualia', 0.419)","('Reality', 0.419)","('Spacetime', 0.419)","('Time', 0.419)","('Concepts in the philosophy of mind', 0.411)","('Metaphysical theories', 0.411)","('Scalar physical quantities', 0.411)"
"('Cricketers from Hyderabad, India', 1.0)","('Indian cricket biography, 1987 birth stubs', 1.0)","('Maharashtra cricketers', 1.0)","('Jat clans of India', 1.0)","('Jat clans of Pakistan', 1.0)","('Punjabi tribes', 1.0)","('Social groups of Haryana', 1.0)","('Social groups of Punjab, India', 1.0)","('Ambassadors', 0.98)","('Diplomatic ranks', 0.98)"
"('Armies', 0.868)","('Types of military forces', 0.868)","('Map types', 0.258)","('Science education materials', 0.258)","('Spheres', 0.258)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)"
"('1994 establishments in Afghanistan', 0.941)","('Anti-Christian sentiment in Asia', 0.941)","('Anti-Hindu sentiment', 0.941)","(""Anti-Shi'ism"", 0.941)","('Anti-monarchists', 0.941)","('Antisemitism in Asia', 0.941)","('Deobandis', 0.941)","('Far-right politics in Afghanistan', 0.941)","('Government of Afghanistan', 0.941)","('Islam-related controversies', 0.941)"
"('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Address (geography)', 0.785)","('Postal system', 0.785)","('20th-century Indian writers', 0.535)","('21st-century Indian non-fiction writers', 0.535)","('21st-century prime ministers of India', 0.535)","('Chief Ministers of Gujarat', 0.535)","('Gujarat MLAs 1998–2002', 0.535)","('Gujarat MLAs 2002–2007', 0.535)","('Gujarat MLAs 2007–2012', 0.535)","('Gujarat MLAs 2012–2017', 0.535)"
"('Drugs', 0.834)","('Surnames', 0.403)"
"('Health informatics', 1.0)","('Telecommunication services', 1.0)","('Telehealth', 1.0)","('Telemedicine', 1.0)","('Videotelephony', 1.0)","('Government', 0.739)","('Political terminology', 0.739)","('Main topic articles', 0.021)","('Watches', 0.0)","('Bodies of water', 0.0)"
"('Armies', 0.868)","('Types of military forces', 0.868)","('Drugs', 0.834)","('Surnames', 0.403)"
"('Darkness', 0.169)","('Night', 0.169)","('Parts of a day', 0.169)","('Time in astronomy', 0.169)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)"
"('Bengali-language surnames', 1.0)","('Bengali Hindu surnames', 0.941)","('Indian surnames', 0.591)","('Surnames', 0.403)"
"('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)","('1959 establishments in Delhi', 0.0)","('Companies based in New Delhi', 0.0)","('Doordarshan', 0.0)"
"('Aircraft', 1.0)","('1867 establishments in Canada', 0.96)","('Canada', 0.96)","('States and territories established in 1867', 0.96)","('Cities and towns in Ajmer district', 0.941)","('Pushkar', 0.941)","('Tourism in Rajasthan', 0.941)","('Federal monarchies', 0.922)","('Former British colonies', 0.922)","('Hindu pilgrimage sites in India', 0.922)"
"('Marketing strategy', 1.0)","('Merchandising', 1.0)","('Retailers', 1.0)","('Retailing', 1.0)","('Trade', 0.98)","('Society', 0.941)","('Government', 0.739)","('Political terminology', 0.739)","('Main topic articles', 0.021)","('Watches', 0.0)"
"('Leaders of organizations', 0.96)","('Political neologisms', 0.96)","('1867 establishments in Canada', 0.96)","('Canada', 0.96)","('States and territories established in 1867', 0.96)","('Cities and towns in Ajmer district', 0.941)","('Pushkar', 0.941)","('Tourism in Rajasthan', 0.941)","('Federal monarchies', 0.922)","('Former British colonies', 0.922)"
"('Leaders of organizations', 0.96)","('Political neologisms', 0.96)","('1867 establishments in Canada', 0.96)","('Canada', 0.96)","('States and territories established in 1867', 0.96)","('Cities and towns in Ajmer district', 0.941)","('Pushkar', 0.941)","('Tourism in Rajasthan', 0.941)","('Federal monarchies', 0.922)","('Former British colonies', 0.922)"
"('Radiation', 1.0)","('1st-century establishments in Roman Britain', 1.0)","('70s establishments in the Roman Empire', 1.0)","('71 establishments', 1.0)","('Cities in Yorkshire and the Humber', 1.0)","('Coloniae (Roman)', 1.0)","('County towns in England', 1.0)","('Fortified settlements', 1.0)","('Leeds City Region', 1.0)","('Populated places established in the 1st century', 1.0)"
"('Doubt', 1.0)","('Experimental physics', 1.0)","('Measurement', 1.0)","('Probability', 1.0)","('Probability interpretations', 1.0)","('Prospect theory', 1.0)","('Chronology', 0.98)","('Leaders of organizations', 0.96)","('Political neologisms', 0.96)","('Cognition', 0.941)"
"('West Indies', 1.0)","('Coaches of the United States national cricket team', 1.0)","('Gloucestershire cricket captains', 1.0)","('Gloucestershire cricketers', 1.0)","('Jamaica cricketers', 1.0)","('Jamaican cricket coaches', 1.0)","('Jamaican cricketers', 1.0)","('Jamaican expatriate sportspeople in England', 1.0)","('Sportspeople from Kingston, Jamaica', 1.0)","('Test cricket hat-trick takers', 1.0)"
"('Female', 1.0)","('Women', 1.0)","('Light sources', 1.0)","('Stars', 1.0)","('Stellar astronomy', 1.0)","('Badminton', 0.922)","('Olympic sports', 0.922)","('Racquet sports', 0.922)","('Sports originating in South Asia', 0.922)","('Summer Olympic sports', 0.769)"
"('Uttarakhand', 0.851)","('2000 establishments in India', 0.834)","('States and territories established in 2000', 0.834)","('2020 establishments in India', 0.801)","('Clinical trials', 0.801)","('Inactivated vaccines', 0.801)","('Indian COVID-19 vaccines', 0.801)","('Products introduced in 2020', 0.801)","('Drugs not assigned an ATC code', 0.785)","('Medical responses to the COVID-19 pandemic', 0.739)"
"('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)","('1959 establishments in Delhi', 0.0)","('Companies based in New Delhi', 0.0)","('Doordarshan', 0.0)"
"('Export', 1.0)","('Freight transport', 1.0)","('International trade', 1.0)","('Corporate finance', 0.98)","('Equity securities', 0.98)","('Stock market', 0.98)","('Uttarakhand', 0.851)","('Punjabi-language surnames', 0.851)","('Sikh names', 0.851)","('2000 establishments in India', 0.834)"
"('Darkness', 0.169)","('Night', 0.169)","('Parts of a day', 0.169)","('Time in astronomy', 0.169)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)"
"('Characters in the Mahabharata', 1.0)","('Demigods', 1.0)","('People related to Krishna', 1.0)","('Characters in the Bhagavata Purana', 0.98)","('Beach volleyball video games', 0.98)","('Multiple-sport video games', 0.98)","('PlayStation 3-only games', 0.98)","('PlayStation Move-only games', 0.98)","('Sony Interactive Entertainment franchises', 0.98)","('Table tennis video games', 0.98)"
"('Biotechnology', 0.176)","('Vaccination', 0.058)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)"
"('Indians imprisoned during the Emergency (India)', 0.96)","('Members of the Maharashtra Legislative Council', 0.96)","('Politicians from Pune', 0.96)","('Rajya Sabha members from Madhya Pradesh', 0.96)","('Savitribai Phule Pune University alumni', 0.96)","('Bharatiya Janata Party politicians from Maharashtra', 0.941)","('Rajya Sabha members from the Bharatiya Janata Party', 0.941)","('Social groups', 0.941)","('Teams', 0.941)","('Education Ministers of India', 0.922)"
"('Cities in Indonesia', 1.0)","('Populated places in West Nusa Tenggara', 1.0)","('Hindu astronomy', 0.96)","('Obsolete units of measurement', 0.96)","('Units of length', 0.96)","('Consumer', 0.922)","('Motivational theories', 0.922)","('Psychological theories', 0.922)","('July', 0.754)","('Months', 0.455)"
"('Goods (economics)', 1.0)","('Microeconomics', 1.0)","('Supply chain management', 0.98)","('Utility', 0.98)","('Wealth', 0.98)"
"('Decades', 1.0)","('Periodic phenomena', 1.0)","('Darkness', 0.169)","('Night', 0.169)","('Parts of a day', 0.169)","('Time in astronomy', 0.169)","('Units of time', 0.033)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)"
"('Countries', 0.428)","('18th-century inventions', 0.336)","('Preventive medicine', 0.336)","('Vaccines', 0.336)","('Human geography', 0.329)","('Virology', 0.323)","('Hindi words and phrases', 0.156)","('Powers of ten', 0.156)","('Units of amount', 0.156)","('Urdu-language words and phrases', 0.156)"
"('Goes', 1.0)","('Municipalities of Zeeland', 1.0)","('Populated places in Zeeland', 1.0)","('Zuid-Beveland', 1.0)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Precipitation', 1.0)","('Snow or ice weather phenomena', 1.0)","('Water ice', 1.0)","('Storm', 0.868)","('Weather hazards', 0.474)","('Surnames', 0.403)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)"
"('Administration of Andhra Pradesh', 0.98)","('Digital India initiatives', 0.98)","('Internet in India', 0.98)","('Ministry of Communications and Information Technology (India)', 0.98)","('Modi administration initiatives', 0.98)","('2014 establishments in India', 0.941)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)"
"('Administration of Andhra Pradesh', 0.98)","('Digital India initiatives', 0.98)","('Internet in India', 0.98)","('Ministry of Communications and Information Technology (India)', 0.98)","('Modi administration initiatives', 0.98)","('2014 establishments in India', 0.941)","('Anniversaries', 0.941)"
"('Philosophy of time', 0.437)","('Physical phenomena', 0.437)","('SI base quantities', 0.437)","('Qualia', 0.419)","('Reality', 0.419)","('Spacetime', 0.419)","('Time', 0.419)","('Concepts in the philosophy of mind', 0.411)","('Metaphysical theories', 0.411)","('Scalar physical quantities', 0.411)"
"('Economy', 0.941)","('Main topic articles', 0.021)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)","('1959 establishments in Delhi', 0.0)"
"('1999 in economics', 0.739)","('Circulating currencies', 0.739)","('Currencies introduced in 1999', 0.739)","('Currencies introduced in 2002', 0.739)","('Currencies of Africa', 0.739)","('Currencies of Asia', 0.739)","('Currencies of Europe', 0.739)","('Currencies of Finland', 0.739)","('Currencies of South America', 0.739)","('Currencies of Zimbabwe', 0.739)"
"('Glacial deposits', 0.868)","('Glaciology', 0.868)","('Sedimentary rocks', 0.868)","('Sediments', 0.851)","('July', 0.754)","('Months', 0.455)","('Map types', 0.258)","('Science education materials', 0.258)","('Spheres', 0.258)","('Communication', 0.001)"
"('1920 births', 1.0)","('2012 deaths', 1.0)","('21st-century Indian composers', 1.0)","('All India Radio people', 1.0)","('Angel Records artists', 1.0)","('Apple Records artists', 1.0)","(""Commandeurs of the Légion d'honneur"", 1.0)","('Composers awarded knighthoods', 1.0)","('Dark Horse Records artists', 1.0)","('Deutsche Grammophon artists', 1.0)"

"('Computing terminology', 0.98)","('Implementation', 0.98)","('Design', 0.868)","('Political science terminology', 0.769)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('1991 establishments in Ukraine', 0.98)","(""Kievan Rus'"", 0.98)","('Ukraine', 0.98)","('Ukrainian-speaking countries and territories', 0.98)","('Eastern European countries', 0.922)","('Law', 0.922)","('States and territories established in 1991', 0.868)","('England', 0.851)","('Great Britain', 0.834)","('United Kingdom by country', 0.834)"
"('1991 establishments in Ukraine', 0.98)","(""Kievan Rus'"", 0.98)","('Ukraine', 0.98)","('Ukrainian-speaking countries and territories', 0.98)","('2010 establishments in Massachusetts', 0.941)","('2018 initial public offerings', 0.941)","('American companies established in 2010', 0.941)","('Biotechnology companies established in 2010', 0.941)","('Biotechnology companies of the United States', 0.941)","('COVID-19', 0.941)"
"('2010 establishments in Massachusetts', 0.941)","('2018 initial public offerings', 0.941)","('American companies established in 2010', 0.941)","('Biotechnology companies established in 2010', 0.941)","('Biotechnology companies of the United States', 0.941)","('COVID-19', 0.941)","('Companies based in Cambridge, Massachusetts', 0.941)","('Companies in the NASDAQ-100', 0.941)","('Health care companies based in Massachusetts', 0.941)","('Medical research', 0.941)"
"('Map types', 0.258)","('Science education materials', 0.258)","('Spheres', 0.258)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)"
"('Disaster stubs', 0.868)","('Preparedness', 0.868)","('Psychological attitude', 0.851)","('Emergency management', 0.568)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)"
"('2000s Malayalam-language films', 1.0)","('2007 films', 1.0)","('Indian sports films', 1.0)","('Malayalam-language films', 1.0)","('2000s action films', 0.98)","('Indian films', 0.98)","('Hiking', 0.98)","('Trails', 0.98)","('Types of thoroughfares', 0.98)","('Indians imprisoned during the Emergency (India)', 0.96)"
"('Business terms', 1.0)","('Procurement', 1.0)","('Systems engineering', 1.0)","('1998 establishments in California', 1.0)","('2004 initial public offerings', 1.0)","('Alphabet Inc.', 1.0)","('American corporate subsidiaries', 1.0)","('Artificial intelligence', 1.0)","('Cloud computing providers', 1.0)","('Companies based in Mountain View, California', 1.0)"
"('Philosophy of time', 0.437)","('Physical phenomena', 0.437)","('SI base quantities', 0.437)","('Qualia', 0.419)","('Reality', 0.419)","('Spacetime', 0.419)","('Time', 0.419)","('Concepts in the philosophy of mind', 0.411)","('Metaphysical theories', 0.411)","('Scalar physical quantities', 0.411)"
"('18th-century inventions', 0.336)","('Preventive medicine', 0.336)","('Vaccines', 0.336)","('Virology', 0.323)","('Map types', 0.258)","('Science education materials', 0.258)","('Spheres', 0.258)","('Hindi words and phrases', 0.156)","('Powers of ten', 0.156)","('Units of amount', 0.156)"
"('Reliefs', 0.754)","('Sculpture techniques', 0.754)","('Sculpture terms', 0.754)","('Types of sculpture', 0.754)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)"
"('Presentation', 0.98)","('Public speaking', 0.98)","('Finance', 0.98)","('1990 films', 0.98)","('Comedy film stubs', 0.98)","('20th-century Indian economists', 0.98)","('21st-century Indian economists', 0.98)","('Female defence ministers', 0.98)","('Female finance ministers', 0.98)","('Indian Tamil politicians', 0.98)"
"('Ammunition', 1.0)","('Explosive weapons', 1.0)","('Missile types', 1.0)","('Missiles', 1.0)","('Rockets and missiles', 1.0)","('Classical elements', 1.0)","('Fire gods', 1.0)","('Fire in Hindu worship', 1.0)","('Lokapala', 1.0)","('Messenger gods', 1.0)"
"('Energy', 0.96)","('Universe', 0.96)","('Nature', 0.922)","('Scalar physical quantities', 0.411)","('Main topic articles', 0.021)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)"
"('Kurdish-speaking countries and territories', 1.538)","('Arabic-speaking countries and territories', 1.136)","('Middle Eastern countries', 1.07)","('Near Eastern countries', 1.07)","('Western Asian countries', 1.07)","('Indian feminine given names', 1.0)","('9th-century Hindu temples', 1.0)","('Jammu and Kashmir geography stubs', 1.0)","('Cities and towns in Pulwama district', 0.98)","('Hindu given names', 0.96)"
"('1989 British television series debuts', 0.35)","('1989 in British television', 0.35)","('1990s British television series', 0.35)","('2000 British television series endings', 0.35)","('BBC television news shows', 0.35)","('Breakfast television in the United Kingdom', 0.35)","('Health', 0.28)","('Personal life', 0.274)","('Earth', 0.09)","('World', 0.09)"
"('Humans', 0.904)","('People', 0.904)","('Darkness', 0.169)","('Night', 0.169)","('Parts of a day', 0.169)","('Time in astronomy', 0.169)","('Communication', 0.001)","('News', 0.001)","('Sociology of knowledge', 0.001)","('Television terminology', 0.001)"
"('Marathi-language surnames', 1.0)","('Surnames of Nepalese origin', 0.98)","('Gujarati-language surnames', 0.904)","('Given names', 0.868)","('1507 establishments in India', 0.868)","('Cities and towns in Mumbai City district', 0.868)","('Mumbai', 0.868)","('Populated places established in 1507', 0.868)","('Port cities and towns of the Arabian Sea', 0.868)","('Disaster stubs', 0.868)"
"('Doomsday scenarios', 0.785)","('Economic problems', 0.785)","('Future problems', 0.785)","('Health disasters', 0.785)","('Biological hazards', 0.769)","('Global health', 0.754)","('Pandemics', 0.754)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)"
"('Cities and towns in Kanpur Dehat district', 1.0)","('Kanpur', 0.98)","('Cities in Uttar Pradesh', 0.769)","('June', 0.754)","('Months', 0.455)","('Metropolitan cities in India', 0.403)","('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)"
"('Cities and towns in Leh district', 1.0)","('Leh', 1.0)","('Cities and towns in Ladakh', 0.96)","('Geography of Ladakh', 0.96)","('Ladakh', 0.868)","('Indian union territory capitals', 0.668)"
"('Emerging technologies', 1.0)","('Lidar', 1.0)","('Meteorological instrumentation and equipment', 1.0)","('Robotic sensing', 1.0)","('Hydrogen compounds', 0.941)","('Inorganic solvents', 0.941)","('Materials that expand upon freezing', 0.941)","('Nuclear reactor coolants', 0.941)","('Oxides', 0.941)","('Oxygen compounds', 0.941)"
"('Ethnicity', 0.817)","('Nation', 0.817)","('Types of communities', 0.817)","('Political geography', 0.801)","('Address (geography)', 0.785)","('Postal system', 0.785)","('Political science terminology', 0.769)","('June', 0.754)","('Months', 0.455)","('Human geography', 0.329)"
"('Marketing', 1.0)","('Psychology', 1.0)","('Public relations', 1.0)","('Political science', 0.886)","('Sociological terminology', 0.739)","('Communication', 0.001)"
"('Decolonization', 1.0)","('Independence', 1.0)","('Nationalism', 1.0)","('Political theories', 1.0)","('Sovereignty', 1.0)","('Greek-language surnames', 0.98)","('Anniversaries', 0.941)","('1821 establishments in Europe', 0.922)","('Greece', 0.922)","('Greek-speaking countries and territories', 0.922)"
"('1985 births', 0.98)","('2006 FIFA World Cup players', 0.98)","('2010 FIFA World Cup players', 0.98)","('2014 FIFA World Cup players', 0.98)","('2017 FIFA Confederations Cup players', 0.98)","('2018 FIFA World Cup players', 0.98)","('Association football forwards', 0.98)","('Association football wingers', 0.98)","('BBC Sports Personality World Sport Star of the Year winners', 0.98)","(""Ballon d'Or winners"", 0.98)"
"('Clinical medicine', 1.0)","('Borders', 1.0)","('Medical terminology', 0.941)","('Therapy', 0.941)","('Drugs', 0.834)"
"('Watches', 0.0)","('Bodies of water', 0.0)","('Fluvial landforms', 0.0)","('Geomorphology', 0.0)","('Hydrology', 0.0)","('Rivers', 0.0)","('Water streams', 0.0)","('1959 establishments in Delhi', 0.0)","('Companies based in New Delhi', 0.0)","('Doordarshan', 0.0)"
"('Maharashtra MLAs 1995–1999', 1.0)","('Maharashtra MLAs 1999–2004', 1.0)","('Maharashtra MLAs 2004–2009', 1.0)","('Maharashtra MLAs 2009–2014', 1.0)","('Nationalist Congress Party politicians from Maharashtra', 1.0)","('People from Nagpur district', 1.0)","('Legal terminology', 1.0)","('Court orders', 0.98)","('Legal documents', 0.941)","('Marathi politicians', 0.922)"
