Doctors Speak: Discussion on 'Blood Investigations & Testing for COVID-19' patients by top doctors\#\43 views\#\May 13, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Doctors Speak: Discussion on 'Blood Investigations and Testing for COVID-19' patients by a panel of top  doctors
Mid Day Prime | PM Kisan scheme: 8th installment & more updates | 13.05.2021\#\127 views\#\May 13, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: -DCGI nods for Covaxin trial on children  - E-Sajeevani serves over 50 lakh patients - Vaccination coverage exceeds 17.70 crore
Discussion on drugs & medication for different categories of COVID patients & more | 13.05.2021\#\93 views\#\May 13, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | India's culminative COVID vaccination exceeds 17.72 crore mark & more | 13.05.2021\#\123 views\#\May 13, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - PM Modi reviews oxygen, medicines availability - PM-Cares funds for new oxygen system  - Global aid pours into India  - Israel-Palestine conflict
PM Modi reviews oxygen, medicines availability & more | Breakfast News | 13.05.2021\#\136 views\#\May 13, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - PM-Cares funds for new oxygen system  - Global aid pours into India  - Israel-Palestine conflict
Dozens killed as Israel, Palestinians exchange worst violence in years & other news and updates\#\435 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
Discussion on Home Care during COVID | DOCTORS SPEAK | 12.05.2021\#\98 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Discussion on Home Care during COVID | DOCTORS SPEAK | 12.05.2021
THE NEWS | Israeli PM Benjamin Netanyahu declares state of emergency in Lod & other news and updates\#\403 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\THE NEWS | Israeli PM Benjamin Netanyahu declares state of emergency in Lod & other news and updates | 12.05.2021
Discussion on Mental Health & Psychological Issues of Children whose parents contract COVID\#\72 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Discussion on Mental Health & Psychological Issues of Children whose parents contract COVID | DOCTORS SPEAK | 12.05.2021
TRACEBIOME - Mapping Genetic Diversity of Indian Ocean\#\106 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\CSIR-NIO’s 90 days Expedition to the Indian Ocean to conduct genome, proteome, and trace metal mapping of the Indian Ocean in the oceanic water, biota, and sediment reservoirs. Watch this exclusive in-depth prog on Doordarshan where we give an insight on board RV Sindhu Sadhana.
Union Cabinet approves Rs 18,100 crore PLI scheme for battery storage\#\250 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\The government has announced a production-based incentive scheme for battery storage. This decision was taken in the meeting of the Union Cabinet headed by the Prime Minister. Union Minister Prakash Javadekar gave this information in a press conference. He said that the Union Cabinet has approved the Rs 18,100 crore PLI scheme for battery storage. This will generate 15,000 MW of electricity in the coming few years. Also, he told that this will attract domestic and foreign investment of Rs 45,000 crore.
Mid Day Prime | Bharat Biotech’s Covaxin trials on children and teens & more updates | 12.05.2021\#\92 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, High level meeting of Health ministers, International Nurses day, 17.52 crore vaccine doses administered, Oxygen supplies augmented, Manchester City wins premier league\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - High-level meeting of Health ministers - International Nurses day today - Drop in daily COVID-19 cases  - 17.52 crore vaccine doses administered so far  -  Oxygen supplies augmented  - Manchester City wins premier league title
DOCTORS SPEAK | Discussion on Ayurveda & Yoga management of COVID-19 & more | 12.05.2021\#\153 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | India surpasses 17.52 crore vaccination doses & more updates | 12.05.2021\#\130 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - Drop in daily COVID-19 cases  - Cabinet Secretary reviews COVID situation in the country - Oxygen supplies augmented  - Manchester City wins premier league title
Cabinet Secretary reviews COVID situation in the country & more | Breakfast News | 12.05.2021\#\79 views\#\May 12, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Cabinet Secretary reviews COVID situation, More than 17.52 vaccine doses administered, Telangana lockdown till May 22, Manchester City\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - Drop in daily COVID-19 cases  - More than 17.52 vaccine doses administered  - Oxygen supplies augmented  - Telangana lockdown till May 22 - Manchester City wins premier league title
NEWS NIGHT | Israel - Gaza violence escalates & other news and updates | 11.05.2021\#\371 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
Discussion on Post COVID Care | DOCTORS SPEAK | 11.05.2021\#\122 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our special broadcast 'Doctors Speak', where we bring to you a panel of doctors who answers your queries on the COVID19 outbreak.
THE NEWS | United States to vaccinate children above 12 years & other news and updates\#\78 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\THE NEWS | United States to vaccinate children above 12 years & other news and updates | 11.05.2021
DOCTORS SPEAK | Discussion on COVID-19 and Lactating Mothers, Gynaecological Issues & Women's Health\#\89 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our special broadcast 'Doctors Speak', where we bring to you a panel of doctors who answers your queries on the COVID19 outbreak.
Mid Day Prime | PM Modi speaks to Bhutan PM Lotay Tshering & more updates | 10.05.2021\#\137 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - Daily cases show drop in various states by 10% - 1st oxygen express arrives at Bengaluru  - India surpasses 17.27 crore vaccination doses - US authorizes Pfizer vaccine for children
DOCTORS SPEAK | Discussion on the COVID-19 related oxygen therapy, its usage & more | 10.05.2021\#\95 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | India surpasses 17.27 crore vaccination doses & more updates | 11.05.2021\#\124 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - Daily cases show drop in various states by 10% -  IAF continues COVID relief efforts - US authorizes Pfizer vaccine for children -
Daily cases show drop in various states & more updates | Breakfast News | 11.05.2021\#\83 views\#\May 11, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, 75 oxygen express trains, IAF continues relied efforts, Vaccination exceeds 17.27 crore doses, US authorizes Pfizer vaccine\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - 75 oxygen express trains  - IAF continues relied efforts - Vaccination exceeds 17.27 crore doses  - US authorizes Pfizer vaccine for children
NEWS NIGHT | Foreign aid continues to pour in India to fight COVID-19 pandemic & more\#\289 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
DOCTORS SPEAK | Discussion on Covid-19 patients with comorbidities | 10.05.2021\#\132 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
THE NEWS | Global aid continues to pour in India & other news and updates | 10.05.2021\#\165 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\THE NEWS | Global aid continues to pour in India & other news and updates | 10.05.2021
DOCTORS SPEAK | Discussion on the COVID-19 Treatment Protocols | 10.05.2021\#\62 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
Mid Day Prime | Himanta Biswa Sarma takes oath as Assam CM & more updates | 10.05.2021\#\172 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - India surpasses 17 crore vaccination doses - Over 3 lakh 66 thousand new COVID-19 cases - Lockdown in various states  - International support continues to pour in  - Hamilton wins Spanish Grand Prix
DOCTORS SPEAK | Discussion on the COVID-19 vaccination, social distancing & more | 10.05.2021\#\43 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, COVID-19 vaccination, social distancing\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | India surpasses 17 crore vaccination doses & more updates | 09.05.2021\#\142 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, India surpasses 17 crore vaccination doses, Over 3 lakh 66 thousand new COVID-19 cases, Lockdown in various states, Himanta Biswa to take Oath as Assam CM, Hamilton wins Spanish Grand Prix\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - Over 3 lakh 66 thousand new COVID-19 cases - Lockdown in various states  - International support continues to pour in  - Himanta Biswa to take Oath as Assam CM  - Hamilton wins Spanish Grand Prix
12-members National Task Force meets for the first time & more updates | Breakfast News | 10.05.2021\#\202 views\#\May 10, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - India surpasses 17 crore vaccination doses  - Railways continues to help fight COVID - Lockdown in various states  - International support continues to pour in  - Himanta Biswa Sarma to take oath as Assam CM  - Hamilton wins Spanish Grand Prix
News Night | PM Modi speaks to CM's of Punjab, Karnataka, Bihar, and Uttarakhand\#\188 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\
Doctors Speak | Home Care for COVID\#\129 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\
The News | Himanta Sama to be new Chief Minister of Assam & more updates | 09.05.2021\#\188 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - Delhi extends lockdown for 1 more week  - Centre releases United Grants in Advance  - India's cumulative COVID-19 vaccination exceeds 16.94 crore  - IAF continues COVID relief efforts
DOCTORS SPEAK | Discussion on COVID-19 related medication, doctors consultation & more | 09.05.2021\#\83 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | India's cumulative COVID-19 vaccination exceeds 16.94 crore & more updates | 09.05.2021\#\236 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - PM attends India- EU leaders' meet  - IAF continues COVID relief efforts - Spain, Greece ease restrictions  - BJP legislative party meeting Assam  - Bayen munch win Bundesliga
The News | Supreme Court sets up National Task Force for COVID-19 & more updates\#\152 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are: - COVID-19 vaccination exceeds 16.92 crore  - PM attends India- EU leaders meet  - International COVID aid pours in  - IAF continues COVID relief efforts
Ministry of External Affairs' Press Conference\#\171 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Ministry of External Affairs' Press Conference
Aarogya Bharat: Discussion on COVID infections and its overall impact on children's minds\#\68 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Aarogya Bharat: Discussion on COVID infections and its overall impact on children's minds
Sports 360°: IPL postponed: Everything you need to know and other news from sports arena\#\88 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Sports 360°: IPL postponed: Everything you need to know and other news from sports arena
News Night: Govt says Covid positive report not mandatory for hospitalisation and other top news\#\159 views\#\May 9, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\News Night: Govt says Covid positive report not mandatory for hospitalisation and other top news
DoctorsSpeak:Discussion on drugs, treatment & vaccination for different categories of COVID patients\#\196 views\#\May 8, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\#DoctorsSpeak: Discussion on drugs, treatment & vaccination for different categories of #COVIDpatients by a panel of top doctors
First batch of Women soldiers inducted into Indian Army & more | The News | 08.05.2021\#\294 views\#\May 8, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Top Headlines:  -PM Narendra Modi to take part in European Council meeting  -Defence Minister Rajnath Singh: There is no oxygen deficit in the country  -First batch of Women soldiers inducted into Indian Army  -Nine days full lockdown in Kerala from today
Home Care during COVID-19 | COVID-19: Doctors Speak | 08.05.2021\#\62 views\#\May 8, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
PM Narendra Modi to participate in European Council meeting today & more | The News | 08.05.2021\#\628 views\#\May 8, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Top Headlines:  -Prime Minister Narendra Modi to participate in European Council meeting today  -Granting further relief in view of severe Covid pandemic, provisions of section 269ST of  Income-tax Act,1961 relaxed by the Central Govt.  -COVID-19: Statewide lockdown in Kerala and Karnataka  -ICMR: 18,08,344 samples tested in last 24 hours; Fatality rate stands at 1.09%  -
News Night: Oxygen Express delivers more than 2960 MT of Liquid Medical Oxygen across country\#\226 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\News Night: Oxygen Express in full action; delivers more than 2960 MT of Liquid Medical Oxygen across the country  and other top news
DoctorsSpeak:Discussion on 'Drugs and Medication for different categories of #CovidPatients\#\146 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\#DoctorsSpeak: Discussion on 'Drugs and Medication for different categories of #CovidPatients ' by a panel of top doctors
DD Dialogue with Dr. Ajay Kumar, Defence Secretary on Defence Ministry stepping up Covid Fight\#\219 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\#DDDialogue with Dr. Ajay Kumar, Defence Secretary on Defence Ministry stepping  up #CovidFight
The News: PM Modi holds talks with Australian PM Morrison on equitable access to vaccines, medicines\#\119 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\The News: PM Narendra Modi holds talks with Australian PM Scott Morrison; discusses initiatives for equitable access to vaccines, medicines
Doctors Speak: Discussion on blood Investigations & testing for #COVID19 by a panel of top doctors\#\115 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\#DoctorsSpeak: Discussion on Blood Investigations & Testing for #COVID19 by a panel of top doctors & experts
Mid Day Prime | Centre provides 17.35 crore doses to states & more updates | 07.05.2021\#\167 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Centre provides 17.35 crore doses, Rajasthan to impose 14 statewide lockdown, Foreign COVID relief pours in, COVID-19\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - Oxygen express in action  - Rajasthan to impose 14 statewide lockdown  - Foreign COVID relief pours in for India  - -BCCI to select 30 members Indian squad for England tour
DOCTORS SPEAK | Discussion on why COVID patients need oxygen, person with comorbidities & more\#\51 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, why COVID patients need oxygen, Doctors Speak, COVID19 outbreak., patient with comorbidities\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | Indian Railways to deliver 2511 MT medical oxygen across the nation & more updates\#\127 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are:  - Vaccination coverage exceeds 16.25 crore doses - Indian Army mobilizes to two field hospital by air in Patna  - Rajasthan to impose 14-day statewide lockdown  - BCCI to select 30 members Indian squad for England tour
PM Modi reviews COVID-19 situation & more updates | Breakfast News | 06.05.2021\#\242 views\#\May 7, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - Indian Army mobilizes to two field hospital by air in Patna  - Rajasthan to impose 14-day statewide lockdown  - International COVID aid pours in for India
NEWS NIGHT | Sputnik Light Covid-19 Vaccine in the offing & other news and updates | 06.05.2021\#\307 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
Discussion on COVID-19 and patients with comorbidities | DOCTORS SPEAK | 06.05.2021\#\56 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Discussion on COVID-19 and patients with comorbidities | DOCTORS SPEAK | 06.05.2021
THE NEWS | PM Modi reviews public health response to Covid-19 & other news and updates\#\315 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\THE NEWS | PM Modi reviews public health response to Covid-19 & other news and updates | 06.05.2021
Discussion on COVID-19 Treatment Protocols | DOCTORS SPEAK | 06.05.2021\#\117 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Discussion on COVID-19 Treatment Protocols | DOCTORS SPEAK | 06.05.2021
Mid Day Prime | Tamil Nadu and Kerala impose new COVID curbs & more updates | 06.05.2021\#\179 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Tamil Nadu and Kerala, impose new COVID, Vaccination coverage exceeds 16.25 crore, No pendency of concentrators at customs, 03 terrorists killed in Shopian\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - Vaccination coverage exceeds 16.25 crore doses - No pendency of concentrators at customs  - MHA seeks report from West Bengal Governor  - 03 terrorists killed in Shopian  - US President Joe Biden backs WTO IP waiver
DOCTORS SPEAK | Discussion on COVID related blood investigation and testing | 06.05.2021\#\59 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Discussion on COVID related blood investigation, COVID19 outbreak, blood investigation\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | Vaccination coverage exceeds 16.24 crore doses & more updates | 06.05.2021\#\70 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Vaccination coverage exceeds 16.24 crore doses, COVID, COVID-19, Tamil imposes new COVID curbs\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are:  - Tamil imposes new COVID curbs   - COVID supplies allocated to States and UTs  -  MHA deploys  team in West Bengal
COVID supplies allocated to States and UTs & more updates | Breakfast News | 06.05.2021\#\144 views\#\May 6, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, COVID supplies allocated to States, Vaccination coverage exceeds 16.24 crore, 03 terrorists killed in Shopian, M K Stalin to be sworn as Tamil Nadu CM, Centre reviews preparedness in eastern states\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - Vaccination coverage exceeds 16.24 crore doses  - Centre reviews preparedness in eastern states  - 03 terrorists killed in Shopian  - M K Stalin to be sworn as Tamil Nadu CM tomorrow
India welcomes global support. States opt for lockdown and curfew and much more | News Night\#\164 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\
Covid-19 : Discussion on COVID-19 and Patients with Comorbidities\#\63 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\
The News : Prime Minister Narendra Modi lauds Kerala's healthcare workers\#\205 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Top headlines are:  - DRDO to set up 5 oxygen plans for Delhi, Haryana - RBI GUV: COVID consciously monitored  - Third Wave of Coronavirus Inevitable, Need to be Prepared - PM lauds Kerala's healthcare workers
Doctors Speak: Clinical Excellence Webinar: Oxygen Therapy without Invasive Ventilation\#\79 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Oxygen Therapy for COVID patients: Webinar with senior doctors from AIIMS & State Centres of Excellence
Media briefing by Health Ministry on the current COVID-19 situation in the country\#\229 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Health Ministry briefed the nation on #Covid19 and outlined the potential course of action.
Mid Day Prime | Union Cabinet approves additional foodgrain support under PMGKAY & more | 04.05.2021\#\145 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - DRDO to set up 5 oxygen plans for Delhi, Haryana - RBI GUV: COVID consciously monitored  - Foreign relief pours in for India - PM lauds Kerala's healthcare workers  - WB CM Mamata Banerjee swearing-in ceremony
DOCTORS SPEAK | Discussion on COVID related diet, exercise and nutrition | 05.05.2021\#\92 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, COVID related diet, exercise, nutrition, COVID19 outbreak., Doctors Speak\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | DRDO to set up 5 oxygen plans for Delhi, Haryana & more updates | 03.05.2021\#\95 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Indian Railways, Armed forces, Mamata Banerjee swearing-in ceremony, EAM on India's COVID, Foreign relief pours\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are:  - Indian Railways, Armed forces ferry oxygen  - Mamata Banerjee swearing-in ceremony  - RBI GUV: COVID consciously monitored  - EAM on India's COVID fightback  - Foreign relief pours in for India
Indian Railways, Armed forces ferry oxygen & more updates | Breakfast News | 05.05.2021\#\234 views\#\May 5, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Indian Railways, Armed forces, 5 new oxygen plants for Delhi, Haryana, US to vaccinate 160M, India & EU on Afghanistan\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - 5 new oxygen plants for Delhi, Haryana  - India-UK virtual summit  - India & EU on Afghanistan  - US to vaccinate 160M adults by 4th July
NEWS NIGHT | EAM Jaishankar meets US, UK counterparts & other news updates | 04.05.2021\#\308 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
World Exclusive Edition | DD DIALOGUE | Satyajit Ray - The Master Craftsman\#\205 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\World Exclusive Edition | DD DIALOGUE | Satyajit Ray - The Master Craftsman
Discussion on Home Care for COVID-19 | DOCTORS SPEAK | 04.05.2021\#\57 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Discussion on Home Care for COVID-19 | DOCTORS SPEAK | 04.05.2021
THE NEWS | India - UK Virtual Summit & other news and updates | 04.05.2021\#\284 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\THE NEWS | India - UK Virtual Summit & other news and updates | 04.05.2021
DOCTORS SPEAK | Discussion on COVID-19, Gynaecological Issues & Women's health | 04.05.2021\#\133 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\DOCTORS SPEAK | Discussion on COVID-19, Gynaecological Issues & Women's health | 04.05.2021
Mid Day Prime | More than 15.88 crore vaccines administered in the country & more | 04.05.2021\#\168 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, More than 15.88 crore vaccines administered, 140 MT oxygen arrives from Saudi Arabia, stricter COVID-19 measures, PM Modi- UK PM Boris Johnson summit, EAM S Jaishankar meets US Secretary of state Antony Blinken\#\Catch your daily dose of the latest news on 'Mid Day Prime' where we bring news from India and around the world.  Top headlines are: - 140 MT oxygen arrives from Saudi Arabia - Foreign COVID-19 aid continues to flow for India - States announce stricter COVID-19 measures  - EAM S Jaishankar meets US Secretary of state Antony Blinken  - PM Modi- UK PM Boris Johnson summit today
Discussion on the COVID-19 related psychological issues, anxiety & more | Doctors Speak | 04.05.2021\#\75 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, COVID-19 psychological issues, anxiety, COVID19 outbreak.\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
The News | Foreign COVID-19 aid continues to flow for India & more updates | 03.05.2021\#\148 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live, Foreign COVID-19 aid continues to flow for India, States announce stricter COVID-19 measures, More than 15.88 crore vaccines administered, PM Modi- UK PM Boris Johnson summit, COVID-19\#\Watch "The News" to catch on all the latest news updates from India and around the globe.  Top Headlines are:  - More than 15.88 crore vaccines administered  - States announce stricter COVID-19 measures  - EAM S Jaishankar meets US Secretary of state Antony Blinken  - PM Modi- UK PM Boris Johnson summit today
PM Modi and UK PM Boris Johnson virtual summit today & more updates | Breakfast News | 03.05.2021\#\699 views\#\May 4, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch 'Breakfast News' to get the latest updates in and around the world along with the latest happenings from the world of sports, business, web reviews, health tips, and more.  Top Headlines: - PM chairs COVID-19 review meet  - More than 15.88 crore vaccines administered  - EAM meet US secretary of state
NEWS NIGHT | PM Modi reviews COVID-19 related initiatives by Indian Navy & other news updates\#\333 views\#\May 3, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Watch our daily prime time broadcast on the happenings of the day.
Special Broadcast | Tribute to a Master - Satyajit Ray\#\412 views\#\May 3, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Tribute to a Master - Satyajit Ray
Panel of Doctors discuss Treatment Protocols for COVID-19 | Doctors Speak | 03.05.2021\#\78 views\#\May 3, 2021\#\dd india doordarshan live dd india live tv dd india online stream, watch dd india live\#\Special Broadcast | Doctors Speak - where we bring to you a panel of doctors who answers your queries and bust all the myths and doubts on the COVID19 outbreak.
